CM113535.1	12132017	12152017	1	20000	-
CM113542.1	8106538	8126538	2	20000	+
CM113538.1	36426430	36446430	3	20000	+
CM113536.1	2615232	2635232	4	20000	-
CM113536.1	18707742	18727742	5	20000	-
CM113537.1	17664900	17684900	6	20000	+
CM113531.1	15764154	15784154	7	20000	-
CM113542.1	18124185	18144185	8	20000	+
CM113542.1	2215469	2235469	9	20000	+
CM113535.1	11624334	11644334	10	20000	+
CM113528.1	4593299	4613299	11	20000	-
CM113531.1	2177631	2197631	12	20000	-
CM113546.1	15976151	15996151	13	20000	+
CM113543.1	14860509	14880509	14	20000	-
CM113530.1	2831892	2851892	15	20000	-
CM113533.1	17958842	17978842	16	20000	+
CM113528.1	11858213	11878213	17	20000	-
CM113527.1	3538284	3558284	18	20000	-
CM113544.1	2237610	2257610	19	20000	+
CM113534.1	21247943	21267943	20	20000	+
CM113538.1	11522804	11542804	21	20000	-
CM113542.1	16375523	16395523	22	20000	-
CM113543.1	5292240	5312240	23	20000	+
CM113539.1	25600002	25620002	24	20000	-
CM113540.1	6068546	6088546	25	20000	+
CM113537.1	825820	845820	26	20000	+
CM113545.1	5818173	5838173	27	20000	+
CM113531.1	15025526	15045526	28	20000	-
CM113529.1	17315818	17335818	29	20000	+
CM113530.1	5617067	5637067	30	20000	+
CM113537.1	10700193	10720193	31	20000	+
CM113538.1	10858702	10878702	32	20000	-
CM113528.1	9305005	9325005	33	20000	-
CM113546.1	3481430	3501430	34	20000	+
CM113543.1	14550260	14570260	35	20000	+
CM113531.1	10925525	10945525	36	20000	+
CM113530.1	23086403	23106403	37	20000	-
CM113543.1	12165424	12185424	38	20000	-
CM113530.1	14180480	14200480	39	20000	+
CM113528.1	7734155	7754155	40	20000	-
CM113528.1	559869	579869	41	20000	-
CM113540.1	3449516	3469516	42	20000	-
CM113527.1	10668759	10688759	43	20000	-
CM113535.1	4455540	4475540	44	20000	-
CM113541.1	20514705	20534705	45	20000	+
CM113543.1	2802874	2822874	46	20000	+
CM113546.1	7277582	7297582	47	20000	-
CM113543.1	22038833	22058833	48	20000	+
CM113542.1	18810148	18830148	49	20000	+
CM113540.1	5217995	5237995	50	20000	-
CM113539.1	12180053	12200053	51	20000	-
CM113535.1	13789566	13809566	52	20000	-
CM113528.1	5637537	5657537	53	20000	+
CM113538.1	12037897	12057897	54	20000	-
CM113534.1	12220688	12240688	55	20000	-
CM113532.1	10980076	11000076	56	20000	+
CM113535.1	19486888	19506888	57	20000	+
CM113543.1	22399139	22419139	58	20000	-
CM113547.1	4279091	4299091	59	20000	+
CM113544.1	1918819	1938819	60	20000	+
CM113535.1	6381823	6401823	61	20000	-
