CM113534.1	1775200	1795200	1	20000	+
CM113541.1	14614344	14634344	2	20000	-
CM113529.1	14390778	14410778	3	20000	-
CM113544.1	16477509	16497509	4	20000	+
CM113530.1	18038622	18058622	5	20000	+
CM113547.1	9740512	9760512	6	20000	-
CM113529.1	21099786	21119786	7	20000	-
CM113536.1	2292927	2312927	8	20000	-
CM113543.1	21081537	21101537	9	20000	+
CM113530.1	3386139	3406139	10	20000	-
CM113529.1	10638424	10658424	11	20000	-
CM113542.1	8391811	8411811	12	20000	+
CM113547.1	11508432	11528432	13	20000	+
CM113545.1	2337414	2357414	14	20000	-
CM113527.1	27618803	27638803	15	20000	+
CM113540.1	17264090	17284090	16	20000	+
CM113545.1	449946	469946	17	20000	+
CM113532.1	19346497	19366497	18	20000	+
CM113528.1	16680922	16700922	19	20000	-
CM113543.1	1906856	1926856	20	20000	-
CM113535.1	14648292	14668292	21	20000	+
CM113531.1	2846154	2866154	22	20000	-
CM113528.1	442789	462789	23	20000	+
CM113534.1	1510851	1530851	24	20000	-
CM113545.1	3358914	3378914	25	20000	-
CM113538.1	30847722	30867722	26	20000	-
CM113537.1	13780801	13800801	27	20000	+
CM113530.1	25999123	26019123	28	20000	+
CM113528.1	13737425	13757425	29	20000	-
CM113540.1	5889410	5909410	30	20000	+
CM113536.1	10363433	10383433	31	20000	-
CM113538.1	25359164	25379164	32	20000	+
CM113538.1	27295164	27315164	33	20000	+
CM113532.1	7357976	7377976	34	20000	-
CM113540.1	3956601	3976601	35	20000	-
CM113533.1	15083231	15103231	36	20000	-
CM113535.1	7989557	8009557	37	20000	-
CM113538.1	24862933	24882933	38	20000	-
CM113530.1	25446883	25466883	39	20000	+
CM113530.1	26252735	26272735	40	20000	+
CM113533.1	13325121	13345121	41	20000	+
CM113527.1	2785883	2805883	42	20000	-
CM113542.1	8012174	8032174	43	20000	-
CM113533.1	546348	566348	44	20000	-
CM113534.1	67744	87744	45	20000	+
CM113538.1	17298093	17318093	46	20000	-
CM113527.1	14966685	14986685	47	20000	+
