CM113543.1	18647077	18667077	1	20000	-
CM113533.1	12902535	12922535	2	20000	-
CM113543.1	10616452	10636452	3	20000	-
CM113531.1	11450431	11470431	4	20000	+
CM113528.1	6598509	6618509	5	20000	-
CM113530.1	2577013	2597013	6	20000	-
CM113537.1	8093752	8113752	7	20000	+
CM113546.1	17684407	17704407	8	20000	-
CM113543.1	17126499	17146499	9	20000	-
CM113535.1	10781236	10801236	10	20000	-
CM113545.1	20706567	20726567	11	20000	-
CM113527.1	19083465	19103465	12	20000	-
CM113529.1	12554805	12574805	13	20000	+
CM113543.1	14342768	14362768	14	20000	+
CM113528.1	11586255	11606255	15	20000	-
CM113535.1	1698913	1718913	16	20000	+
CM113527.1	23793339	23813339	17	20000	+
CM113535.1	19751342	19771342	18	20000	-
CM113538.1	14719357	14739357	19	20000	-
CM113529.1	19716609	19736609	20	20000	-
CM113544.1	7376516	7396516	21	20000	-
CM113533.1	9973304	9993304	22	20000	+
CM113542.1	20787841	20807841	23	20000	-
CM113546.1	12709240	12729240	24	20000	-
CM113533.1	14035178	14055178	25	20000	+
CM113538.1	3673266	3693266	26	20000	+
CM113532.1	17792175	17812175	27	20000	-
CM113527.1	8181955	8201955	28	20000	+
CM113543.1	12280410	12300410	29	20000	-
CM113538.1	22640246	22660246	30	20000	-
CM113527.1	5088333	5108333	31	20000	+
CM113527.1	1107376	1127376	32	20000	+
CM113540.1	1638915	1658915	33	20000	-
CM113541.1	3119481	3139481	34	20000	-
CM113533.1	7737465	7757465	35	20000	-
CM113539.1	16869174	16889174	36	20000	+
CM113529.1	16030079	16050079	37	20000	-
CM113544.1	3995630	4015630	38	20000	+
CM113543.1	11261847	11281847	39	20000	+
CM113540.1	636491	656491	40	20000	-
CM113537.1	2636887	2656887	41	20000	+
CM113537.1	2944258	2964258	42	20000	+
CM113545.1	10249270	10269270	43	20000	-
CM113542.1	10040209	10060209	44	20000	-
CM113532.1	16224291	16244291	45	20000	+
CM113543.1	8562201	8582201	46	20000	+
CM113536.1	11701419	11721419	47	20000	+
CM113527.1	10131122	10151122	48	20000	+
CM113528.1	8052576	8072576	49	20000	+
CM113546.1	17301008	17321008	50	20000	+
CM113543.1	15860328	15880328	51	20000	-
CM113532.1	88282	108282	52	20000	-
CM113542.1	3481519	3501519	53	20000	+
CM113540.1	7119195	7139195	54	20000	-
CM113534.1	19122219	19142219	55	20000	+
CM113546.1	21440693	21460693	56	20000	+
CM113533.1	8481229	8501229	57	20000	-
CM113537.1	12975528	12995528	58	20000	+
CM113547.1	7640926	7660926	59	20000	+
CM113531.1	11954733	11974733	60	20000	-
CM113543.1	2820413	2840413	61	20000	+
CM113527.1	14777654	14797654	62	20000	+
CM113534.1	11869051	11889051	63	20000	+
CM113540.1	14260442	14280442	64	20000	-
CM113538.1	28218580	28238580	65	20000	-
CM113538.1	33495752	33515752	66	20000	-
CM113539.1	2812773	2832773	67	20000	-
CM113538.1	1950402	1970402	68	20000	+
CM113529.1	17830612	17850612	69	20000	+
CM113534.1	20487424	20507424	70	20000	-
CM113540.1	8420045	8440045	71	20000	-
CM113534.1	20603919	20623919	72	20000	-
CM113534.1	11533625	11553625	73	20000	-
CM113535.1	18734053	18754053	74	20000	+
CM113530.1	23793299	23813299	75	20000	+
CM113546.1	20042728	20062728	76	20000	-
CM113530.1	29541643	29561643	77	20000	+
CM113529.1	19211417	19231417	78	20000	-
CM113546.1	6406320	6426320	79	20000	+
CM113541.1	5950451	5970451	80	20000	-
CM113542.1	19676841	19696841	81	20000	+
CM113527.1	18901574	18921574	82	20000	+
CM113543.1	5588199	5608199	83	20000	+
CM113528.1	7059058	7079058	84	20000	+
CM113545.1	16510703	16530703	85	20000	-
CM113538.1	22356623	22376623	86	20000	+
CM113530.1	29607844	29627844	87	20000	+
CM113535.1	12216780	12236780	88	20000	+
CM113547.1	17522577	17542577	89	20000	+
CM113531.1	16521589	16541589	90	20000	+
CM113543.1	2238453	2258453	91	20000	-
CM113543.1	14472722	14492722	92	20000	-
CM113531.1	14314005	14334005	93	20000	-
CM113547.1	14931582	14951582	94	20000	-
CM113530.1	22129915	22149915	95	20000	-
CM113538.1	20302563	20322563	96	20000	-
CM113533.1	17735484	17755484	97	20000	+
CM113538.1	30755792	30775792	98	20000	-
CM113547.1	4486845	4506845	99	20000	-
CM113541.1	20138655	20158655	100	20000	+
CM113528.1	2453459	2473459	101	20000	-
CM113539.1	25036127	25056127	102	20000	-
CM113528.1	18281675	18301675	103	20000	+
CM113546.1	22428319	22448319	104	20000	+
CM113543.1	3397536	3417536	105	20000	+
CM113537.1	244470	264470	106	20000	+
CM113533.1	6129254	6149254	107	20000	+
CM113535.1	1381577	1401577	108	20000	+
CM113542.1	10912223	10932223	109	20000	+
CM113541.1	10545558	10565558	110	20000	-
CM113534.1	19285327	19305327	111	20000	+
CM113544.1	5466857	5486857	112	20000	+
CM113529.1	5675791	5695791	113	20000	+
CM113542.1	18556193	18576193	114	20000	+
CM113529.1	9659748	9679748	115	20000	-
CM113546.1	10915580	10935580	116	20000	-
CM113546.1	10570924	10590924	117	20000	-
CM113530.1	3993415	4013415	118	20000	+
CM113530.1	10568027	10588027	119	20000	-
CM113530.1	13961360	13981360	120	20000	+
CM113538.1	3716250	3736250	121	20000	-
CM113538.1	31012757	31032757	122	20000	-
CM113535.1	20174364	20194364	123	20000	+
CM113544.1	4459407	4479407	124	20000	+
CM113542.1	4549328	4569328	125	20000	-
CM113528.1	10063138	10083138	126	20000	+
CM113539.1	12380497	12400497	127	20000	-
CM113529.1	1790709	1810709	128	20000	+
CM113531.1	738461	758461	129	20000	-
CM113547.1	2925931	2945931	130	20000	+
CM113535.1	128026	148026	131	20000	+
CM113546.1	2315705	2335705	132	20000	+
CM113533.1	10652563	10672563	133	20000	+
CM113540.1	16395193	16415193	134	20000	+
CM113543.1	4154262	4174262	135	20000	-
CM113537.1	9984632	10004632	136	20000	+
CM113540.1	7226489	7246489	137	20000	-
CM113545.1	9429074	9449074	138	20000	+
CM113546.1	6587424	6607424	139	20000	-
CM113539.1	18094957	18114957	140	20000	+
CM113541.1	2058221	2078221	141	20000	+
CM113539.1	18832646	18852646	142	20000	+
CM113535.1	14866463	14886463	143	20000	+
CM113530.1	19277855	19297855	144	20000	+
CM113527.1	7056157	7076157	145	20000	-
CM113543.1	13735615	13755615	146	20000	+
CM113527.1	24157030	24177030	147	20000	-
CM113529.1	5731991	5751991	148	20000	+
CM113542.1	9243962	9263962	149	20000	+
CM113536.1	9812536	9832536	150	20000	-
CM113547.1	11775190	11795190	151	20000	-
CM113535.1	12536217	12556217	152	20000	-
CM113530.1	34060289	34080289	153	20000	+
CM113535.1	12307114	12327114	154	20000	-
CM113530.1	22199691	22219691	155	20000	-
CM113533.1	5418347	5438347	156	20000	+
CM113538.1	6250641	6270641	157	20000	-
CM113545.1	5863582	5883582	158	20000	+
CM113539.1	1182012	1202012	159	20000	+
CM113536.1	18802720	18822720	160	20000	+
CM113542.1	11088699	11108699	161	20000	+
CM113545.1	20447334	20467334	162	20000	+
CM113545.1	12840702	12860702	163	20000	-
CM113539.1	1096448	1116448	164	20000	+
CM113542.1	3563118	3583118	165	20000	-
CM113527.1	24518191	24538191	166	20000	+
CM113529.1	8198862	8218862	167	20000	+
CM113543.1	21005075	21025075	168	20000	-
CM113530.1	5545213	5565213	169	20000	-
CM113547.1	14679199	14699199	170	20000	-
CM113532.1	2483989	2503989	171	20000	+
CM113547.1	1921643	1941643	172	20000	-
CM113545.1	945704	965704	173	20000	-
CM113542.1	6215489	6235489	174	20000	+
CM113537.1	10886688	10906688	175	20000	+
CM113530.1	6305268	6325268	176	20000	-
CM113532.1	9688436	9708436	177	20000	-
CM113542.1	2951920	2971920	178	20000	+
CM113537.1	12006233	12026233	179	20000	-
CM113536.1	6992725	7012725	180	20000	-
CM113538.1	3317456	3337456	181	20000	-
CM113530.1	8390147	8410147	182	20000	-
CM113545.1	17572560	17592560	183	20000	+
CM113540.1	2611754	2631754	184	20000	-
CM113546.1	10572561	10592561	185	20000	-
CM113535.1	8948001	8968001	186	20000	-
CM113536.1	1756583	1776583	187	20000	-
CM113538.1	31031288	31051288	188	20000	+
CM113537.1	1756087	1776087	189	20000	+
CM113536.1	15941943	15961943	190	20000	+
CM113547.1	491716	511716	191	20000	-
CM113538.1	11240686	11260686	192	20000	+
CM113535.1	15251881	15271881	193	20000	-
CM113541.1	19804388	19824388	194	20000	+
CM113527.1	21094837	21114837	195	20000	-
CM113540.1	1890649	1910649	196	20000	+
CM113528.1	798478	818478	197	20000	-
CM113541.1	19206404	19226404	198	20000	+
CM113547.1	16946227	16966227	199	20000	-
CM113541.1	9641771	9661771	200	20000	+
CM113534.1	988345	1008345	201	20000	+
CM113531.1	4278229	4298229	202	20000	+
CM113547.1	15147888	15167888	203	20000	-
CM113547.1	880484	900484	204	20000	+
