CM113536.1	7726863	7746863	1	20000	+
CM113529.1	9861282	9881282	2	20000	+
CM113547.1	17132416	17152416	3	20000	-
CM113541.1	1388461	1408461	4	20000	-
CM113533.1	1141636	1161636	5	20000	-
CM113538.1	3564626	3584626	6	20000	+
CM113537.1	5954300	5974300	7	20000	-
CM113533.1	3415275	3435275	8	20000	-
CM113534.1	6879644	6899644	9	20000	+
CM113530.1	28898326	28918326	10	20000	-
CM113539.1	25038928	25058928	11	20000	-
CM113527.1	11575119	11595119	12	20000	+
CM113547.1	4908112	4928112	13	20000	+
CM113527.1	7767690	7787690	14	20000	-
CM113533.1	7811874	7831874	15	20000	-
CM113529.1	16723343	16743343	16	20000	-
CM113530.1	19816707	19836707	17	20000	+
CM113529.1	20157689	20177689	18	20000	-
CM113534.1	14699051	14719051	19	20000	+
CM113547.1	14129887	14149887	20	20000	-
CM113538.1	33050047	33070047	21	20000	-
CM113541.1	1109884	1129884	22	20000	+
CM113527.1	14012504	14032504	23	20000	-
CM113538.1	15144315	15164315	24	20000	-
CM113533.1	11813108	11833108	25	20000	-
CM113547.1	13471113	13491113	26	20000	-
CM113541.1	12838062	12858062	27	20000	-
CM113538.1	1077493	1097493	28	20000	+
CM113529.1	5596129	5616129	29	20000	-
CM113528.1	12835473	12855473	30	20000	-
CM113538.1	29804396	29824396	31	20000	+
CM113547.1	8311109	8331109	32	20000	+
CM113540.1	5842832	5862832	33	20000	-
CM113527.1	19899187	19919187	34	20000	-
CM113541.1	14837127	14857127	35	20000	+
CM113537.1	7961510	7981510	36	20000	-
CM113535.1	13497901	13517901	37	20000	-
CM113543.1	13149479	13169479	38	20000	-
CM113545.1	6398555	6418555	39	20000	+
CM113527.1	14201018	14221018	40	20000	-
CM113530.1	8503717	8523717	41	20000	+
CM113536.1	15588418	15608418	42	20000	-
CM113546.1	12749557	12769557	43	20000	+
CM113535.1	7980171	8000171	44	20000	-
CM113537.1	6110693	6130693	45	20000	+
CM113544.1	1121318	1141318	46	20000	-
CM113539.1	19663151	19683151	47	20000	-
CM113542.1	13808771	13828771	48	20000	+
CM113546.1	5033194	5053194	49	20000	-
CM113539.1	15591923	15611923	50	20000	-
CM113534.1	7017459	7037459	51	20000	+
CM113530.1	301511	321511	52	20000	+
CM113530.1	32724286	32744286	53	20000	+
CM113546.1	241181	261181	54	20000	-
CM113538.1	199950	219950	55	20000	+
CM113530.1	29623918	29643918	56	20000	+
CM113535.1	14704772	14724772	57	20000	+
CM113527.1	14196303	14216303	58	20000	+
CM113539.1	21431023	21451023	59	20000	+
CM113540.1	9015579	9035579	60	20000	-
CM113529.1	296508	316508	61	20000	-
CM113539.1	12507435	12527435	62	20000	+
CM113543.1	4978499	4998499	63	20000	+
CM113539.1	12598780	12618780	64	20000	-
CM113528.1	4040576	4060576	65	20000	+
CM113532.1	11851868	11871868	66	20000	+
CM113541.1	6211461	6231461	67	20000	+
CM113536.1	2697609	2717609	68	20000	+
CM113533.1	12506092	12526092	69	20000	-
CM113532.1	1679694	1699694	70	20000	+
CM113546.1	205999	225999	71	20000	-
CM113528.1	1167408	1187408	72	20000	-
CM113545.1	4264453	4284453	73	20000	-
CM113538.1	24876188	24896188	74	20000	+
CM113546.1	1991610	2011610	75	20000	+
CM113531.1	16064301	16084301	76	20000	-
CM113532.1	14123906	14143906	77	20000	+
CM113545.1	1488654	1508654	78	20000	-
CM113541.1	3776363	3796363	79	20000	+
CM113530.1	12410551	12430551	80	20000	+
CM113547.1	544646	564646	81	20000	-
CM113543.1	904986	924986	82	20000	+
CM113541.1	4244978	4264978	83	20000	-
CM113534.1	17467200	17487200	84	20000	-
CM113535.1	717439	737439	85	20000	+
CM113539.1	1780098	1800098	86	20000	-
CM113531.1	13763695	13783695	87	20000	+
CM113527.1	9677606	9697606	88	20000	+
CM113547.1	17424513	17444513	89	20000	+
CM113536.1	34861	54861	90	20000	-
CM113532.1	2627116	2647116	91	20000	-
CM113527.1	15089544	15109544	92	20000	+
CM113529.1	10768769	10788769	93	20000	-
CM113541.1	7603801	7623801	94	20000	-
CM113538.1	4867553	4887553	95	20000	-
CM113546.1	18958463	18978463	96	20000	+
CM113541.1	10822432	10842432	97	20000	+
CM113546.1	8077128	8097128	98	20000	-
CM113539.1	6146160	6166160	99	20000	-
CM113535.1	14162601	14182601	100	20000	-
CM113542.1	18526723	18546723	101	20000	+
CM113541.1	12475548	12495548	102	20000	+
CM113538.1	15598529	15618529	103	20000	-
CM113527.1	14539213	14559213	104	20000	+
CM113542.1	12902647	12922647	105	20000	+
CM113528.1	13225177	13245177	106	20000	+
CM113538.1	36623586	36643586	107	20000	-
CM113527.1	28965069	28985069	108	20000	-
CM113538.1	11874138	11894138	109	20000	-
CM113528.1	5074463	5094463	110	20000	-
CM113529.1	13034026	13054026	111	20000	+
CM113542.1	11961192	11981192	112	20000	-
CM113544.1	5807336	5827336	113	20000	+
CM113536.1	15676541	15696541	114	20000	-
CM113529.1	19569441	19589441	115	20000	-
CM113532.1	16965074	16985074	116	20000	-
CM113530.1	8796676	8816676	117	20000	-
CM113530.1	8678785	8698785	118	20000	+
CM113527.1	15362180	15382180	119	20000	-
CM113546.1	3088717	3108717	120	20000	-
CM113538.1	24857531	24877531	121	20000	-
CM113541.1	16988171	17008171	122	20000	-
CM113538.1	6571689	6591689	123	20000	-
CM113547.1	4201753	4221753	124	20000	+
CM113534.1	2329599	2349599	125	20000	+
CM113545.1	13396916	13416916	126	20000	-
CM113545.1	15410206	15430206	127	20000	-
CM113537.1	5376909	5396909	128	20000	+
CM113535.1	19731006	19751006	129	20000	-
CM113527.1	13116231	13136231	130	20000	+
CM113533.1	17035678	17055678	131	20000	-
CM113547.1	798056	818056	132	20000	-
CM113541.1	15596871	15616871	133	20000	-
CM113542.1	20209157	20229157	134	20000	-
CM113530.1	34693113	34713113	135	20000	+
CM113535.1	6886383	6906383	136	20000	+
CM113527.1	24738201	24758201	137	20000	+
CM113530.1	13482220	13502220	138	20000	-
CM113543.1	11325682	11345682	139	20000	-
CM113527.1	3434612	3454612	140	20000	-
CM113530.1	30667365	30687365	141	20000	+
CM113530.1	16223199	16243199	142	20000	+
CM113541.1	20128937	20148937	143	20000	-
CM113542.1	13477637	13497637	144	20000	-
CM113540.1	3236565	3256565	145	20000	+
CM113544.1	14079412	14099412	146	20000	+
CM113529.1	3052385	3072385	147	20000	-
CM113531.1	4512420	4532420	148	20000	-
CM113545.1	8275628	8295628	149	20000	+
CM113530.1	8707325	8727325	150	20000	-
CM113528.1	6005696	6025696	151	20000	-
CM113546.1	12957419	12977419	152	20000	-
CM113538.1	28761401	28781401	153	20000	-
CM113540.1	5062202	5082202	154	20000	+
CM113531.1	4448372	4468372	155	20000	+
CM113543.1	15939839	15959839	156	20000	-
CM113543.1	620711	640711	157	20000	-
CM113541.1	15439052	15459052	158	20000	-
CM113534.1	4678275	4698275	159	20000	-
CM113532.1	12805211	12825211	160	20000	-
CM113530.1	19486588	19506588	161	20000	-
CM113530.1	25996270	26016270	162	20000	-
CM113544.1	401412	421412	163	20000	+
CM113546.1	19881974	19901974	164	20000	-
CM113546.1	15576291	15596291	165	20000	-
CM113543.1	20908166	20928166	166	20000	+
CM113528.1	11193160	11213160	167	20000	+
CM113534.1	19266391	19286391	168	20000	+
