CM113542.1	545305	565305	1	20000	+
CM113546.1	15412545	15432545	2	20000	+
CM113530.1	31210441	31230441	3	20000	-
CM113539.1	16795160	16815160	4	20000	-
CM113546.1	22675048	22695048	5	20000	-
CM113527.1	26503999	26523999	6	20000	-
CM113528.1	15000114	15020114	7	20000	-
CM113536.1	7373755	7393755	8	20000	+
CM113535.1	14199665	14219665	9	20000	-
CM113534.1	16486867	16506867	10	20000	-
CM113530.1	25299495	25319495	11	20000	-
CM113531.1	10019586	10039586	12	20000	+
CM113545.1	1351134	1371134	13	20000	+
CM113536.1	4773503	4793503	14	20000	-
CM113527.1	29087606	29107606	15	20000	-
CM113529.1	6494295	6514295	16	20000	-
CM113535.1	4195940	4215940	17	20000	-
CM113532.1	3408658	3428658	18	20000	-
CM113546.1	10615059	10635059	19	20000	+
CM113537.1	12034975	12054975	20	20000	-
CM113538.1	10167554	10187554	21	20000	-
CM113546.1	6870489	6890489	22	20000	+
CM113527.1	6817027	6837027	23	20000	-
CM113530.1	22253932	22273932	24	20000	+
CM113543.1	22783568	22803568	25	20000	-
CM113529.1	16826374	16846374	26	20000	-
CM113533.1	11891556	11911556	27	20000	+
CM113528.1	9354258	9374258	28	20000	+
CM113546.1	13860253	13880253	29	20000	+
CM113540.1	15991596	16011596	30	20000	-
CM113537.1	6049548	6069548	31	20000	+
CM113542.1	14770573	14790573	32	20000	+
CM113535.1	6936780	6956780	33	20000	-
CM113528.1	22269950	22289950	34	20000	+
CM113532.1	2701490	2721490	35	20000	-
CM113537.1	20709099	20729099	36	20000	-
CM113541.1	5226013	5246013	37	20000	-
CM113539.1	13455974	13475974	38	20000	+
CM113538.1	32966816	32986816	39	20000	+
CM113530.1	12286790	12306790	40	20000	-
CM113538.1	36400416	36420416	41	20000	+
CM113545.1	18482994	18502994	42	20000	-
CM113539.1	21943893	21963893	43	20000	+
CM113541.1	12279702	12299702	44	20000	+
CM113543.1	23722	43722	45	20000	-
CM113541.1	19406416	19426416	46	20000	+
CM113530.1	19327080	19347080	47	20000	+
CM113528.1	21706346	21726346	48	20000	-
