CM113543.1	13993506	14013506	1	20000	-
CM113528.1	2191333	2211333	2	20000	-
CM113538.1	12713877	12733877	3	20000	-
CM113547.1	15200840	15220840	4	20000	+
CM113538.1	14198274	14218274	5	20000	-
CM113527.1	21299522	21319522	6	20000	+
CM113531.1	2166934	2186934	7	20000	-
CM113542.1	16630954	16650954	8	20000	+
CM113540.1	6938535	6958535	9	20000	+
CM113540.1	6968094	6988094	10	20000	+
CM113530.1	32466381	32486381	11	20000	+
CM113527.1	12428114	12448114	12	20000	-
CM113533.1	17050632	17070632	13	20000	+
CM113537.1	12564184	12584184	14	20000	+
CM113540.1	4106764	4126764	15	20000	-
CM113530.1	2610158	2630158	16	20000	-
CM113541.1	21076224	21096224	17	20000	+
CM113537.1	7858595	7878595	18	20000	+
CM113542.1	7167911	7187911	19	20000	-
CM113527.1	18034448	18054448	20	20000	-
CM113531.1	15775743	15795743	21	20000	+
CM113529.1	17005071	17025071	22	20000	+
CM113531.1	13599780	13619780	23	20000	-
CM113541.1	20583380	20603380	24	20000	-
CM113539.1	2934308	2954308	25	20000	+
CM113541.1	16020045	16040045	26	20000	+
CM113547.1	4213123	4233123	27	20000	+
CM113536.1	12732943	12752943	28	20000	+
CM113536.1	6472631	6492631	29	20000	-
CM113542.1	15190916	15210916	30	20000	+
CM113540.1	7106979	7126979	31	20000	-
CM113528.1	5929724	5949724	32	20000	+
CM113532.1	19926804	19946804	33	20000	-
CM113535.1	6948476	6968476	34	20000	+
CM113528.1	13984311	14004311	35	20000	-
CM113544.1	6081462	6101462	36	20000	-
CM113543.1	4416828	4436828	37	20000	+
CM113539.1	17839561	17859561	38	20000	+
CM113540.1	11593099	11613099	39	20000	+
CM113545.1	12406181	12426181	40	20000	+
CM113541.1	4544490	4564490	41	20000	-
CM113532.1	2540460	2560460	42	20000	+
CM113528.1	23857043	23877043	43	20000	-
CM113544.1	2595429	2615429	44	20000	+
CM113534.1	6211858	6231858	45	20000	+
CM113542.1	3987714	4007714	46	20000	+
CM113545.1	2227054	2247054	47	20000	-
CM113535.1	7560955	7580955	48	20000	+
CM113532.1	5830016	5850016	49	20000	-
CM113547.1	13634076	13654076	50	20000	-
CM113533.1	8291218	8311218	51	20000	+
CM113534.1	20831972	20851972	52	20000	-
CM113540.1	1432187	1452187	53	20000	-
CM113543.1	9531388	9551388	54	20000	+
CM113539.1	19000180	19020180	55	20000	-
CM113535.1	17244793	17264793	56	20000	+
CM113528.1	16246771	16266771	57	20000	-
CM113527.1	14397598	14417598	58	20000	-
CM113541.1	21212746	21232746	59	20000	+
CM113546.1	6236929	6256929	60	20000	+
CM113527.1	12715807	12735807	61	20000	+
CM113529.1	15929723	15949723	62	20000	-
CM113529.1	13944286	13964286	63	20000	+
CM113538.1	29483384	29503384	64	20000	-
CM113539.1	67250	87250	65	20000	+
CM113547.1	14447946	14467946	66	20000	+
CM113529.1	12389267	12409267	67	20000	-
CM113546.1	21865220	21885220	68	20000	+
CM113535.1	7599674	7619674	69	20000	+
CM113539.1	17560287	17580287	70	20000	-
CM113527.1	4525450	4545450	71	20000	+
CM113539.1	11484031	11504031	72	20000	-
CM113527.1	12036713	12056713	73	20000	-
CM113535.1	21293871	21313871	74	20000	-
CM113535.1	15096200	15116200	75	20000	-
CM113536.1	5602215	5622215	76	20000	-
CM113542.1	16394769	16414769	77	20000	+
CM113538.1	8460069	8480069	78	20000	+
CM113547.1	9766768	9786768	79	20000	+
CM113534.1	18377162	18397162	80	20000	+
CM113530.1	12342614	12362614	81	20000	-
CM113528.1	1135868	1155868	82	20000	+
CM113540.1	10363477	10383477	83	20000	+
CM113528.1	16254273	16274273	84	20000	+
CM113546.1	14455018	14475018	85	20000	-
CM113542.1	5918018	5938018	86	20000	-
CM113530.1	12163435	12183435	87	20000	-
CM113527.1	27118415	27138415	88	20000	+
CM113538.1	23852610	23872610	89	20000	+
CM113546.1	5934678	5954678	90	20000	-
CM113532.1	8604126	8624126	91	20000	+
CM113538.1	33906206	33926206	92	20000	+
CM113533.1	14306450	14326450	93	20000	+
