CM113532.1	17566554	17586554	1	20000	+
CM113546.1	13846095	13866095	2	20000	-
CM113540.1	7179536	7199536	3	20000	-
CM113546.1	976141	996141	4	20000	-
CM113532.1	9506703	9526703	5	20000	-
CM113536.1	2657966	2677966	6	20000	+
CM113539.1	12930121	12950121	7	20000	+
CM113546.1	21161160	21181160	8	20000	+
CM113533.1	4435409	4455409	9	20000	-
CM113530.1	13413157	13433157	10	20000	-
CM113538.1	36733005	36753005	11	20000	-
CM113540.1	6811935	6831935	12	20000	-
CM113527.1	2669826	2689826	13	20000	-
CM113546.1	6541985	6561985	14	20000	-
CM113538.1	33520138	33540138	15	20000	+
CM113529.1	16785850	16805850	16	20000	-
CM113529.1	8439076	8459076	17	20000	+
CM113538.1	1897765	1917765	18	20000	-
CM113545.1	20109404	20129404	19	20000	+
CM113529.1	15770073	15790073	20	20000	+
CM113540.1	6188560	6208560	21	20000	-
CM113537.1	16746265	16766265	22	20000	+
CM113547.1	9402960	9422960	23	20000	+
CM113530.1	11103652	11123652	24	20000	+
CM113538.1	5297750	5317750	25	20000	+
CM113541.1	10144109	10164109	26	20000	+
CM113538.1	3492986	3512986	27	20000	-
CM113544.1	6879198	6899198	28	20000	-
CM113541.1	6554463	6574463	29	20000	+
CM113534.1	21959221	21979221	30	20000	+
CM113529.1	2307709	2327709	31	20000	-
CM113535.1	12437501	12457501	32	20000	-
CM113546.1	4519898	4539898	33	20000	-
CM113528.1	5831268	5851268	34	20000	-
CM113536.1	10639913	10659913	35	20000	+
CM113545.1	13814651	13834651	36	20000	-
CM113544.1	757348	777348	37	20000	+
CM113545.1	523302	543302	38	20000	-
CM113538.1	5404619	5424619	39	20000	-
CM113543.1	9214820	9234820	40	20000	+
CM113535.1	5647704	5667704	41	20000	+
CM113535.1	674500	694500	42	20000	+
CM113542.1	2849807	2869807	43	20000	+
CM113546.1	2043291	2063291	44	20000	-
CM113540.1	3875649	3895649	45	20000	-
CM113542.1	16439085	16459085	46	20000	+
CM113534.1	6641260	6661260	47	20000	+
CM113538.1	18864286	18884286	48	20000	-
CM113538.1	31967950	31987950	49	20000	-
CM113532.1	3120841	3140841	50	20000	+
CM113533.1	11506319	11526319	51	20000	+
CM113534.1	18862832	18882832	52	20000	-
CM113529.1	12488853	12508853	53	20000	-
CM113542.1	12675838	12695838	54	20000	+
CM113540.1	3931217	3951217	55	20000	-
CM113532.1	16800495	16820495	56	20000	-
CM113530.1	14058353	14078353	57	20000	-
CM113532.1	11155260	11175260	58	20000	+
CM113529.1	19551799	19571799	59	20000	+
CM113535.1	19040610	19060610	60	20000	-
CM113542.1	5465596	5485596	61	20000	-
CM113532.1	5036976	5056976	62	20000	+
CM113544.1	14983646	15003646	63	20000	+
CM113529.1	6387803	6407803	64	20000	-
CM113532.1	19039027	19059027	65	20000	-
CM113535.1	7187174	7207174	66	20000	-
CM113546.1	2124507	2144507	67	20000	-
CM113534.1	5928550	5948550	68	20000	-
CM113527.1	17386580	17406580	69	20000	-
CM113547.1	9486158	9506158	70	20000	-
CM113539.1	25154403	25174403	71	20000	-
CM113541.1	7314332	7334332	72	20000	-
CM113533.1	10687989	10707989	73	20000	-
CM113545.1	8474422	8494422	74	20000	+
CM113544.1	7154033	7174033	75	20000	-
CM113540.1	9586857	9606857	76	20000	+
CM113535.1	12286849	12306849	77	20000	+
CM113538.1	26139602	26159602	78	20000	+
CM113534.1	14343365	14363365	79	20000	-
CM113538.1	9865246	9885246	80	20000	+
CM113530.1	31252471	31272471	81	20000	+
CM113536.1	14401545	14421545	82	20000	+
CM113545.1	17494980	17514980	83	20000	+
CM113542.1	20649597	20669597	84	20000	-
CM113538.1	12395228	12415228	85	20000	-
CM113531.1	15091259	15111259	86	20000	+
CM113540.1	2923626	2943626	87	20000	-
CM113540.1	17485473	17505473	88	20000	+
CM113543.1	17844181	17864181	89	20000	-
