CM113530.1	20221999	20241999	1	20000	+
CM113539.1	23034167	23054167	2	20000	-
CM113544.1	16185636	16205636	3	20000	+
CM113538.1	12794959	12814959	4	20000	+
CM113527.1	6294861	6314861	5	20000	-
CM113546.1	15181481	15201481	6	20000	-
CM113536.1	5242510	5262510	7	20000	-
CM113545.1	15592311	15612311	8	20000	-
CM113530.1	17168399	17188399	9	20000	+
CM113542.1	4202930	4222930	10	20000	-
CM113542.1	13715579	13735579	11	20000	+
CM113529.1	391162	411162	12	20000	+
CM113530.1	32855281	32875281	13	20000	-
CM113527.1	22005403	22025403	14	20000	-
CM113541.1	16664743	16684743	15	20000	+
CM113527.1	23020826	23040826	16	20000	+
CM113547.1	14313425	14333425	17	20000	+
CM113544.1	3273598	3293598	18	20000	+
CM113536.1	13247205	13267205	19	20000	-
CM113534.1	19887583	19907583	20	20000	+
CM113530.1	30798863	30818863	21	20000	+
CM113543.1	21277918	21297918	22	20000	-
CM113540.1	7131526	7151526	23	20000	-
CM113537.1	10414149	10434149	24	20000	+
CM113537.1	18698579	18718579	25	20000	-
CM113530.1	19203094	19223094	26	20000	+
CM113533.1	15413169	15433169	27	20000	-
CM113531.1	11210665	11230665	28	20000	+
CM113528.1	22485209	22505209	29	20000	+
CM113533.1	1522365	1542365	30	20000	-
CM113532.1	8587188	8607188	31	20000	+
CM113540.1	4378643	4398643	32	20000	-
CM113540.1	1394688	1414688	33	20000	-
CM113532.1	8762007	8782007	34	20000	-
CM113535.1	16333914	16353914	35	20000	+
CM113527.1	17376394	17396394	36	20000	+
CM113530.1	23525255	23545255	37	20000	-
CM113538.1	16447668	16467668	38	20000	+
CM113538.1	8087008	8107008	39	20000	-
CM113539.1	1358029	1378029	40	20000	-
CM113530.1	23413541	23433541	41	20000	-
CM113543.1	14871079	14891079	42	20000	+
CM113542.1	10630261	10650261	43	20000	+
CM113527.1	4179827	4199827	44	20000	-
CM113546.1	17243915	17263915	45	20000	+
CM113527.1	28568297	28588297	46	20000	-
CM113538.1	787769	807769	47	20000	-
CM113530.1	32679547	32699547	48	20000	-
CM113537.1	6968437	6988437	49	20000	+
CM113535.1	8633935	8653935	50	20000	+
CM113535.1	4834918	4854918	51	20000	+
CM113545.1	7315097	7335097	52	20000	-
CM113538.1	26372011	26392011	53	20000	+
CM113534.1	6050842	6070842	54	20000	+
CM113527.1	14249551	14269551	55	20000	+
CM113530.1	24532638	24552638	56	20000	-
CM113545.1	20549133	20569133	57	20000	+
CM113529.1	17350400	17370400	58	20000	-
CM113539.1	9951500	9971500	59	20000	-
CM113530.1	18448156	18468156	60	20000	-
CM113543.1	10722469	10742469	61	20000	-
CM113546.1	10283098	10303098	62	20000	-
CM113529.1	472497	492497	63	20000	+
CM113545.1	8799298	8819298	64	20000	-
CM113540.1	3959917	3979917	65	20000	-
CM113546.1	12371514	12391514	66	20000	+
CM113538.1	15116620	15136620	67	20000	+
CM113541.1	8861011	8881011	68	20000	+
CM113534.1	7097622	7117622	69	20000	+
CM113529.1	17218817	17238817	70	20000	-
CM113543.1	12759562	12779562	71	20000	+
CM113527.1	22510906	22530906	72	20000	-
CM113532.1	11377116	11397116	73	20000	+
CM113541.1	3209372	3229372	74	20000	-
CM113532.1	13639424	13659424	75	20000	+
CM113540.1	15669663	15689663	76	20000	+
CM113528.1	18495162	18515162	77	20000	+
