CM113539.1	23636336	23656336	1	20000	+
CM113535.1	4295058	4315058	2	20000	-
CM113531.1	15666932	15686932	3	20000	-
CM113531.1	14172356	14192356	4	20000	+
CM113540.1	8547375	8567375	5	20000	-
CM113535.1	1612553	1632553	6	20000	+
CM113528.1	13246404	13266404	7	20000	-
CM113530.1	13422657	13442657	8	20000	+
CM113545.1	8659493	8679493	9	20000	-
CM113530.1	29221133	29241133	10	20000	-
CM113529.1	10624572	10644572	11	20000	-
CM113546.1	688910	708910	12	20000	+
CM113530.1	21001727	21021727	13	20000	+
CM113530.1	12921721	12941721	14	20000	+
CM113535.1	18602432	18622432	15	20000	+
CM113528.1	4061426	4081426	16	20000	-
CM113538.1	10076990	10096990	17	20000	-
CM113527.1	26278902	26298902	18	20000	-
CM113543.1	21401039	21421039	19	20000	+
CM113535.1	965921	985921	20	20000	-
CM113537.1	6827180	6847180	21	20000	-
CM113527.1	4186036	4206036	22	20000	-
CM113528.1	17828095	17848095	23	20000	-
CM113545.1	15037037	15057037	24	20000	+
CM113529.1	3348050	3368050	25	20000	+
CM113535.1	3775893	3795893	26	20000	-
CM113527.1	13670005	13690005	27	20000	+
CM113539.1	6797768	6817768	28	20000	+
CM113527.1	9841659	9861659	29	20000	-
CM113529.1	21148617	21168617	30	20000	-
CM113541.1	7403894	7423894	31	20000	+
CM113530.1	13091748	13111748	32	20000	-
CM113538.1	5306330	5326330	33	20000	+
CM113540.1	9448087	9468087	34	20000	+
CM113530.1	15523207	15543207	35	20000	-
CM113537.1	8749106	8769106	36	20000	-
CM113541.1	20190994	20210994	37	20000	-
CM113541.1	3337707	3357707	38	20000	-
CM113530.1	31084174	31104174	39	20000	+
CM113538.1	5571300	5591300	40	20000	-
CM113543.1	1992103	2012103	41	20000	+
CM113544.1	6750711	6770711	42	20000	+
CM113533.1	4420642	4440642	43	20000	-
CM113539.1	1388420	1408420	44	20000	-
CM113527.1	13272979	13292979	45	20000	-
CM113530.1	3463221	3483221	46	20000	-
CM113545.1	18342187	18362187	47	20000	+
CM113543.1	18890729	18910729	48	20000	-
CM113535.1	18880846	18900846	49	20000	+
CM113527.1	23791239	23811239	50	20000	+
CM113529.1	16059775	16079775	51	20000	-
CM113527.1	28308039	28328039	52	20000	+
CM113547.1	7330428	7350428	53	20000	+
CM113539.1	14513349	14533349	54	20000	-
CM113533.1	6820563	6840563	55	20000	-
CM113539.1	1709006	1729006	56	20000	+
CM113535.1	608991	628991	57	20000	-
CM113535.1	11771823	11791823	58	20000	-
CM113546.1	5970187	5990187	59	20000	+
CM113544.1	15056865	15076865	60	20000	+
CM113532.1	6508122	6528122	61	20000	-
CM113547.1	7150618	7170618	62	20000	-
CM113529.1	10969299	10989299	63	20000	+
CM113532.1	8071638	8091638	64	20000	-
CM113541.1	7395714	7415714	65	20000	-
CM113547.1	9914311	9934311	66	20000	+
CM113530.1	33575307	33595307	67	20000	+
CM113528.1	16180156	16200156	68	20000	+
CM113538.1	4462364	4482364	69	20000	+
CM113532.1	2649136	2669136	70	20000	+
CM113537.1	8465379	8485379	71	20000	-
CM113535.1	14399028	14419028	72	20000	+
CM113531.1	5810237	5830237	73	20000	+
CM113527.1	22750681	22770681	74	20000	-
CM113538.1	11004169	11024169	75	20000	+
CM113530.1	24619115	24639115	76	20000	-
CM113533.1	17013076	17033076	77	20000	-
CM113527.1	22223653	22243653	78	20000	+
CM113538.1	2887698	2907698	79	20000	+
CM113539.1	18073768	18093768	80	20000	-
CM113533.1	9121084	9141084	81	20000	+
CM113529.1	16603286	16623286	82	20000	-
CM113527.1	3984384	4004384	83	20000	-
CM113539.1	1905003	1925003	84	20000	-
CM113528.1	19989131	20009131	85	20000	-
CM113528.1	15788625	15808625	86	20000	+
CM113541.1	15567026	15587026	87	20000	+
CM113536.1	18416717	18436717	88	20000	+
CM113539.1	2930578	2950578	89	20000	-
CM113531.1	10052299	10072299	90	20000	-
CM113532.1	18465805	18485805	91	20000	+
CM113538.1	14154504	14174504	92	20000	+
CM113543.1	2339600	2359600	93	20000	-
CM113530.1	28780718	28800718	94	20000	+
CM113527.1	2210634	2230634	95	20000	-
CM113533.1	4995062	5015062	96	20000	+
CM113534.1	6799770	6819770	97	20000	+
CM113534.1	3338851	3358851	98	20000	+
CM113535.1	22451001	22471001	99	20000	+
CM113529.1	1981539	2001539	100	20000	+
CM113535.1	15482260	15502260	101	20000	-
CM113528.1	4243645	4263645	102	20000	+
CM113538.1	37318087	37338087	103	20000	+
CM113542.1	14932211	14952211	104	20000	+
CM113528.1	18848821	18868821	105	20000	-
CM113540.1	13737172	13757172	106	20000	-
CM113539.1	6052537	6072537	107	20000	-
CM113535.1	22065323	22085323	108	20000	+
CM113534.1	10113070	10133070	109	20000	-
CM113537.1	2494298	2514298	110	20000	-
CM113537.1	14973804	14993804	111	20000	-
CM113536.1	5579434	5599434	112	20000	+
CM113544.1	10819528	10839528	113	20000	+
CM113544.1	12914311	12934311	114	20000	-
CM113532.1	2492315	2512315	115	20000	-
CM113547.1	13783818	13803818	116	20000	+
CM113529.1	12960377	12980377	117	20000	+
CM113537.1	8161403	8181403	118	20000	-
CM113533.1	15899084	15919084	119	20000	+
CM113532.1	18092682	18112682	120	20000	-
CM113538.1	7846920	7866920	121	20000	-
CM113533.1	11276570	11296570	122	20000	+
CM113536.1	12962660	12982660	123	20000	-
CM113545.1	14277843	14297843	124	20000	-
CM113532.1	795884	815884	125	20000	+
CM113534.1	16886233	16906233	126	20000	+
CM113545.1	12459623	12479623	127	20000	+
CM113546.1	5402514	5422514	128	20000	-
CM113530.1	25852108	25872108	129	20000	+
CM113537.1	6502133	6522133	130	20000	-
CM113527.1	21459726	21479726	131	20000	-
CM113528.1	713974	733974	132	20000	+
CM113533.1	10562696	10582696	133	20000	+
CM113529.1	21204791	21224791	134	20000	+
CM113530.1	30483635	30503635	135	20000	-
CM113537.1	12855457	12875457	136	20000	+
CM113536.1	8624036	8644036	137	20000	+
CM113533.1	17554074	17574074	138	20000	-
CM113534.1	10339593	10359593	139	20000	-
CM113538.1	34739304	34759304	140	20000	+
CM113535.1	1419730	1439730	141	20000	-
CM113546.1	10965876	10985876	142	20000	+
CM113545.1	16213629	16233629	143	20000	-
CM113545.1	19400328	19420328	144	20000	+
CM113542.1	10818478	10838478	145	20000	+
CM113546.1	2238327	2258327	146	20000	-
CM113534.1	18214504	18234504	147	20000	-
CM113539.1	13592172	13612172	148	20000	+
CM113538.1	18826278	18846278	149	20000	-
CM113528.1	19062893	19082893	150	20000	+
CM113535.1	15604137	15624137	151	20000	+
CM113546.1	1219257	1239257	152	20000	+
CM113527.1	12232105	12252105	153	20000	-
CM113535.1	19356359	19376359	154	20000	-
CM113529.1	16989050	17009050	155	20000	-
CM113528.1	21691935	21711935	156	20000	-
CM113529.1	12453599	12473599	157	20000	-
CM113535.1	16411670	16431670	158	20000	-
CM113538.1	10393978	10413978	159	20000	-
CM113537.1	13544608	13564608	160	20000	+
CM113537.1	2004515	2024515	161	20000	+
CM113534.1	18516038	18536038	162	20000	-
CM113532.1	11756127	11776127	163	20000	-
CM113533.1	11717652	11737652	164	20000	+
CM113539.1	62287	82287	165	20000	-
CM113544.1	17239779	17259779	166	20000	-
CM113542.1	16710945	16730945	167	20000	+
CM113536.1	8635322	8655322	168	20000	+
CM113533.1	11256530	11276530	169	20000	+
CM113542.1	10338564	10358564	170	20000	+
CM113528.1	18303223	18323223	171	20000	+
CM113538.1	25510258	25530258	172	20000	+
